"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2009","Stratum_8"," [g/km^2]",12100.8888709699,1477.83275384124,0.14487687835708
"1","2010","Stratum_8"," [g/km^2]",13378.404561451,1671.27534157742,0.148924546944865
"1","2011","Stratum_8"," [g/km^2]",16274.7250969627,2092.73475480039,0.154221393165569
"1","2012","Stratum_8"," [g/km^2]",15999.1648853553,1987.4211578678,0.148022766073645
"1","2013","Stratum_8"," [g/km^2]",11418.7718521915,1476.91481725422,0.155670990986701
"1","2014","Stratum_8"," [g/km^2]",9390.87413039227,1237.32951979696,0.158798204769297
"1","2015","Stratum_8"," [g/km^2]",11423.4359025364,1506.54617930929,0.159053967591926
"1","2016","Stratum_8"," [g/km^2]",10620.5997007101,1374.7264269811,0.155474396046923
"1","2017","Stratum_8"," [g/km^2]",9674.7472023469,1418.05378116153,0.179378799014897
"1","2018","Stratum_8"," [g/km^2]",9607.28876863444,1315.85839826877,0.165429125952546
"1","2019","Stratum_8"," [g/km^2]",11820.0005981777,1588.90619353283,0.162161981237128
"1","2020","Stratum_8"," [g/km^2]",10323.4289347117,1999.1629652673,0.24141495721192
"1","2021","Stratum_8"," [g/km^2]",10597.8667589534,1387.45030491008,0.157989657007581
"1","1985","Stratum_9"," [g/km^2]",2386.58412797413,401.638033160819,0.19506767707316
